Tick;Step;DateTime;Aircraft__acceleration_x;Aircraft__acceleration_z;Aircraft__angle_of_attack;Aircraft__callsign;Aircraft__climb_angle;Aircraft__drag;Aircraft__drag_coefficient;Aircraft__flight_phase;Aircraft__heading_bearing;Aircraft__height;Aircraft__lift;Aircraft__lift_coefficient;Aircraft__pitch;Aircraft__rate_of_climb;Aircraft__true_air_speed;Aircraft__true_air_speed_x;Brake__deceleration_application;Brake__deceleration_force;Brake__parking_brake;CIP__master_switch;Engine__failure;Engine__failure_probability;Engine__fuel_consumption;Engine__ignition_switch;Engine__mixture_control;Engine__oil;Engine__oil_leakage;Engine__oil_pressure;Engine__oil_pump_condition;Engine__oil_temperature;Engine__power;Engine__RPM;Engine__running;Engine__throttle;event_info;Latitude;Longitude;LWT__fuel_quantity;LWT__water_sediments;Propeller__thrust;Propeller__thrust_coefficient;RWT__fuel_quantity;RWT__water_sediments;Tire__friction_force;TireLeftMainWheel__inflation;TireNoseWheel__inflation;TireRightMainWheel__inflation;0_Position;1_Position;ID
652;652;2019-01-01T19:10:52.0000000+01:00;-0.218309643938033;4.0683946728461;3.85467814118052;Cessna2;-2.33046521861866;1080.89342890437;0.0629784975523706;in-air;107;20.1149384549884;10061.2304392066;0.586219843367616;2;2.21371653166558;45.4088244182145;45.3548320927513;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5475974683948;9.57443766395002;26.3745174999999;False;1273.86837070603;0.0587782684058289;10.3745175000002;False;0;145000;207000;145000;9,57509343216291;53,5474783450853;be963075-8aed-4326-a2f1-c748863002ea
652;652;2019-01-01T19:10:52.0000000+01:00;-0.923192176949037;9.919564008496;7.25994477637548;Cessna1;-6.79215730158871;1492.8186278493;0.0914798817258684;in-air;107;29.2990917328683;14318.5790692964;0.877442105360673;2;4.65961923212052;43.4897878785974;43.23944493558;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5412319102621;9.60947851032315;38.1637849999998;False;1323.11212195659;0.0610504516979778;35.1637849999998;False;0;145000;207000;145000;9,61010359903063;53,5411183430432;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
653;653;2019-01-01T19:10:53.0000000+01:00;0.545930855470008;-4.19645412101767;-0.213716531665575;Cessna2;2.79432270216918;745.032373270168;0.0437966283852945;in-air;107;18.1322008656363;4053.52832115125;0.238286120039982;2;-1.98273758935209;45.9435663349836;45.9007629482213;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5474783450853;9.57509343216291;26.3705674999999;False;1282.62582917148;0.059182351163571;10.3705675000002;False;0;145000;207000;145000;9,57575709189132;53,5473577878806;be963075-8aed-4326-a2f1-c748863002ea
653;653;2019-01-01T19:10:53.0000000+01:00;0.999268194015244;-9.14821149312535;-2.65961923212052;Cessna1;6.15063863837686;625.033453892174;0.0400566601241008;in-air;107;24.8104994718635;454.220769462546;0.0291097490388211;2;-4.48859226100483;44.4658430691264;44.2387131295952;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5411183430432;9.61010359903063;38.1598349999998;False;1365.80622955922;0.0630204242428051;35.1598349999998;False;0;145000;207000;145000;9,61074313184962;53,5410021512352;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
654;654;2019-01-01T19:10:54.0000000+01:00;-0.297078818558275;4.53217880909845;3.98273758935209;Cessna2;-2.47342113981433;1111.81069970835;0.063845088422223;in-air;107;20.6816420853826;10399.2621358337;0.597171632511132;2;2.54944121974636;45.6748908781512;45.603684129663;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5473577878806;9.57575709189132;26.3666174999999;False;1259.4475072257;0.0581128673300329;10.3666175000002;False;0;145000;207000;145000;9,57641645441666;53,5472380109577;be963075-8aed-4326-a2f1-c748863002ea
654;654;2019-01-01T19:10:54.0000000+01:00;-0.702247595390525;8.43422884848793;6.48859226100483;Cessna1;-5.79357447617716;1370.7006540205;0.084030241095855;in-air;107;28.7561360593466;13236.7767075204;0.811475164035559;2;3.9456365874831;43.714893106257;43.5364655342047;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5410021512352;9.61074313184962;38.1558849999998;False;1323.49923859128;0.0610683138617473;35.1558849999998;False;0;145000;207000;145000;9,6113725109919;53,5408878038885;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
655;655;2019-01-01T19:10:55.0000000+01:00;0.559856020832528;-4.81222817626136;-0.549441219746356;Cessna2;3.19974881160401;738.990559130194;0.0429368227945896;in-air;107;18.4188551288676;3607.01175154883;0.209574564222503;2;-2.262786956515;46.2189641168751;46.1635401504955;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5472380109577;9.57641645441666;26.3626674999999;False;1271.09321152174;0.0586502182436976;10.3626675000002;False;0;145000;207000;145000;9,57708390972852;53,5471167635646;be963075-8aed-4326-a2f1-c748863002ea
655;655;2019-01-01T19:10:55.0000000+01:00;0.91972531241479;-7.8158635271323;-1.9456365874831;Cessna1;5.17847319051925;639.198506532235;0.0405436609605679;in-air;107;24.8859091196974;1421.59721751777;0.0901703539988173;2;-3.8702269396492;44.6243382153219;44.4561908466195;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5408878038885;9.6113725109919;38.1519349999998;False;1356.04907143349;0.062570213787486;35.1519349999998;False;0;145000;207000;145000;9,61201518424862;53,5407710408726;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
656;656;2019-01-01T19:10:56.0000000+01:00;-0.405697002084134;5.28351182734019;4.262786956515;Cessna2;-2.80620721128115;1159.563499319;0.0657961030925508;in-air;107;21.4395799996928;10946.3950194775;0.621121771784217;2;3.02072487082519;45.8574420169708;45.7578431484114;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5471167635646;9.57708390972852;26.3587174999999;False;1247.51042458516;0.0575620717662498;10.3587175000002;False;0;145000;207000;145000;9,5777454973937;53,5469965817409;be963075-8aed-4326-a2f1-c748863002ea
656;656;2019-01-01T19:10:56.0000000+01:00;-0.562212498185542;7.37052124690893;5.8702269396492;Cessna1;-4.97545999704398;1289.28117613676;0.0784783956860094;in-air;107;28.3862034269571;12462.5152963256;0.758591860930297;2;3.50029430725973;44.0333214224208;43.8939783484339;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5407710408726;9.61201518424862;38.1479849999998;False;1316.62928617094;0.0607513235693562;35.1479849999998;False;0;145000;207000;145000;9,61264972824927;53,5406557545146;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
657;657;2019-01-01T19:10:57.0000000+01:00;0.597475398862506;-5.73610540951558;-1.02072487082519;Cessna2;3.77692669407448;727.19653482055;0.0419158426141211;in-air;107;18.7241994610024;2936.6569376138;0.169269852253989;2;-2.71538053869039;46.4347805969742;46.3553185472739;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5469965817409;9.5777454973937;26.3547674999999;False;1263.18055508984;0.0582851159660583;10.3547675000002;False;0;145000;207000;145000;9,57841572170139;53,5468748306389;be963075-8aed-4326-a2f1-c748863002ea
657;657;2019-01-01T19:10:57.0000000+01:00;0.845223123781588;-6.94894246018441;-1.50029430725973;Cessna1;4.55936324995695;657.442499601598;0.0410999161379449;in-air;107;24.9375552740324;2051.61717945207;0.128256530531179;2;-3.44864815292468;44.8719213144942;44.7392014722155;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5406557545146;9.61264972824927;38.1440349999998;False;1342.24683563105;0.0619333571551584;35.1440349999998;False;0;145000;207000;145000;9,61329648924375;53,5405382481677;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
658;658;2019-01-01T19:10:58.0000000+01:00;-0.552923509840662;6.37006344945656;4.71538053869039;Cessna2;-3.352414921726;1229.39108033201;0.0691113399966127;in-air;107;22.3788823717686;11737.3902145321;0.659828087877761;2;3.65468291076617;45.9479716455834;45.8023950374333;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5468748306389;9.57841572170139;26.3508174999999;False;1238.1558860684;0.0571304388060515;10.3508175000002;False;0;145000;207000;145000;9,57907794973074;53,546754531799;be963075-8aed-4326-a2f1-c748863002ea
658;658;2019-01-01T19:10:58.0000000+01:00;-0.492865723852105;6.73775615617009;5.44864815292468;Cessna1;-4.40783499482152;1244.31424092096;0.0749077568549726;in-air;107;28.2266632772779;12002.2854450489;0.722537965294258;2;3.28910800324541;44.3684173552981;44.2463357483634;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5405382481677;9.61329648924375;38.1400849999998;False;1305.89782749715;0.0602561573710115;35.1400849999998;False;0;145000;207000;145000;9,61393612349321;53,5404220363389;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
659;659;2019-01-01T19:10:59.0000000+01:00;0.657750380302551;-7.02129067464465;-1.65468291076617;Cessna2;4.56210195958653;712.117729460877;0.0408851091124425;in-air;107;19.0122746078901;2003.94013727187;0.115053042183336;2;-3.36660776387848;46.5819617456475;46.4601454177358;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.546754531799;9.57907794973074;26.3468674999999;False;1259.25655958507;0.0581040567088332;10.3468675000002;False;0;145000;207000;145000;9,57974968582255;53,5466325053675;be963075-8aed-4326-a2f1-c748863002ea
659;659;2019-01-01T19:10:59.0000000+01:00;0.788303578535322;-6.50284447562982;-1.28910800324541;Cessna1;4.25133582063375;672.872108309292;0.041431504387773;in-air;107;25.0129268048934;2376.28138492003;0.146317422598;2;-3.21373647238441;45.1491621341724;45.0346393268987;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5404220363389;9.61393612349321;38.1361349999998;False;1327.72214405295;0.0612631652894038;35.1361349999998;False;0;145000;207000;145000;9,61458715180447;53,5403037540206;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
660;660;2019-01-01T19:11:00.0000000+01:00;-0.750446055854981;7.84203234502122;5.36660776387848;Cessna2;-4.14453855294721;1328.88418580306;0.0742331066035102;in-air;107;23.4876991890329;12808.915310295;0.715521778242739;2;4.47542458114274;45.9282706068389;45.7096993618808;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5466325053675;9.57974968582255;26.3429174999999;False;1231.77633746501;0.056836076508705;10.3429175000002;False;0;145000;207000;145000;9,58041056984337;53,5465124499942;be963075-8aed-4326-a2f1-c748863002ea
660;660;2019-01-01T19:11:00.0000000+01:00;-0.477214331614339;6.47733603526994;5.21373647238441;Cessna1;-4.08178963517767;1227.54611019217;0.0729935482637319;in-air;107;28.276526367779;11813.1998584087;0.702448052137836;2;3.26359956288554;44.6767859667329;44.5574249952844;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5403037540206;9.61458715180447;38.1321849999998;False;1293.88085861273;0.0597016757316552;35.1321849999998;False;0;145000;207000;145000;9,61523127964456;53,5401867251119;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
661;661;2019-01-01T19:11:01.0000000+01:00;0.736656077949926;-8.70676331193468;-2.47542458114274;Cessna2;5.59199121153187;698.445942868815;0.0401345746832138;in-air;107;19.2563604582409;780.720382297087;0.0448622843470291;2;-4.23133873079194;46.6386981068061;46.4463554398308;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5465124499942;9.58041056984337;26.3389674999999;False;1260.11049866178;0.0581434587863221;10.3389675000002;False;0;145000;207000;145000;9,58108210271478;53,5463904597824;be963075-8aed-4326-a2f1-c748863002ea
661;661;2019-01-01T19:11:01.0000000+01:00;0.75263983749934;-6.4087639802716;-1.26359956288554;Cessna1;4.18913715007337;682.965933098995;0.0414745084543888;in-air;107;25.1313619503929;2445.35056215948;0.148498933327509;2;-3.14516441738606;45.4190932798472;45.3100648327837;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5401867251119;9.61523127964456;38.1282349999998;False;1314.35594490216;0.0606464280665342;35.1282349999998;False;0;145000;207000;145000;9,61588628590123;53,5400677193848;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
662;662;2019-01-01T19:11:02.0000000+01:00;-1.00777840379234;9.70772454287298;6.23133873079194;Cessna2;-5.20537002357669;1465.67126053247;0.0816751208785262;in-air;107;24.732746270322;14167.2292278467;0.78947455057405;2;5.47638581208104;45.7674019868155;45.4385770360384;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5463904597824;9.58108210271478;26.3350174999999;False;1229.31710693954;0.0567226037863879;10.3350175000002;False;0;145000;207000;145000;9,58173906302484;53,5462711165157;be963075-8aed-4326-a2f1-c748863002ea
662;662;2019-01-01T19:11:02.0000000+01:00;-0.502782102064028;6.5342321487839;5.14516441738606;Cessna1;-3.97077454000327;1232.93172662763;0.0724449571353639;in-air;107;28.5204296817908;11855.0713316968;0.696583692278395;2;3.38906773139784;44.9352686182986;44.8072827307197;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5400677193848;9.61588628590123;38.1242849999998;False;1282.18072663982;0.0591618134403057;35.1242849999998;False;0;145000;207000;145000;9,61653402209527;53,5399500342217;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
663;663;2019-01-01T19:11:03.0000000+01:00;0.825034930909728;-10.7528738569677;-3.47638581208104;Cessna2;6.87230219011047;693.154102837249;0.0401109852159356;in-air;107;19.4562582254353;-704.042270966791;-0.0407410545599458;2;-5.27648804488669;46.5635385072503;46.2636119669481;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5462711165157;9.58173906302484;26.3310674999999;False;1267.08332901031;0.0584651960263691;10.3310675000002;False;0;145000;207000;145000;9,58240794993966;53,5461496062826;be963075-8aed-4326-a2f1-c748863002ea
663;663;2019-01-01T19:11:03.0000000+01:00;0.738225029721481;-6.61679812410142;-1.38906773139784;Cessna1;4.32541852703818;687.470112028578;0.041269118152402;in-air;107;25.2926992890872;2294.98241166198;0.137768753357274;2;-3.22773039270359;45.6597363181654;45.5455077604412;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5399500342217;9.61653402209527;38.1203349999998;False;1303.15204648405;0.0601294627634027;35.1203349999998;False;0;145000;207000;145000;9,61719242824474;53,5398304101004;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
664;664;2019-01-01T19:11:04.0000000+01:00;-1.31740165765196;11.8405464708779;7.27648804488669;Cessna2;-6.50662058414774;1639.30420926172;0.0916460292299815;in-air;107;26.0203166514265;15720.417293371;0.878856904433027;2;6.56405842599125;45.4229973051901;44.9462103092962;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5461496062826;9.58240794993966;26.3271174999999;False;1232.57489044443;0.0568729229854994;10.3271175000002;False;0;145000;207000;145000;9,58305778783205;53,5460315562239;be963075-8aed-4326-a2f1-c748863002ea
664;664;2019-01-01T19:11:04.0000000+01:00;-0.562801467265765;6.87359268925879;5.22773039270359;Cessna1;-4.05367437593968;1257.4020699774;0.0731060676752996;in-air;107;28.9385615856424;12102.4764629063;0.70364482806351;2;3.64586229655521;45.130213575204;44.9827062931754;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5398304101004;9.61719242824474;38.1163849999998;False;1271.75008404152;0.0586805273636692;35.1163849999998;False;0;145000;207000;145000;9,61784269671791;53,5397122641849;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
665;665;2019-01-01T19:11:05.0000000+01:00;0.9101824940738;-12.9205948423686;-4.56405842599125;Cessna2;8.30888129901272;701.235872387541;0.0411963367351455;in-air;107;19.6637802350492;-2276.83702566534;-0.133760049212826;2;-6.35653641637734;46.29486274037;45.85639280337;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5460315562239;9.58305778783205;26.3231674999999;False;1282.01150714637;0.0591540053896198;10.3231675000002;False;0;145000;207000;145000;9,5837207833694;53,5459111155581;be963075-8aed-4326-a2f1-c748863002ea
665;665;2019-01-01T19:11:05.0000000+01:00;0.743764571139434;-7.09836341044099;-1.64586229655521;Cessna1;4.63371189301881;687.191156043213;0.0408967536536071;in-air;107;25.4860604717566;1945.92010034711;0.11580739110748;2;-3.45250111388579;45.8566233127388;45.7264708643149;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5397122641849;9.61784269671791;38.1124349999998;False;1294.70218154704;0.059739572849592;35.1124349999998;False;0;145000;207000;145000;9,61850371515121;53,5395921647614;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
666;666;2019-01-01T19:11:06.0000000+01:00;-1.62375515473505;13.8342349987188;8.35653641637734;Cessna2;-7.89195342104992;1822.47633473673;0.103072390254088;in-air;107;27.1414788173906;17172.712360272;0.971223865233269;2;7.47769858234143;44.8602519993344;44.2326376486349;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5459111155581;9.5837207833694;26.3192174999999;False;1244.22060817945;0.0574102745192601;10.3192175000002;False;0;145000;207000;145000;9,58436030076446;53,5457949397071;be963075-8aed-4326-a2f1-c748863002ea
666;666;2019-01-01T19:11:06.0000000+01:00;-0.654481097677747;7.47500651756652;5.45250111388579;Cessna1;-4.31782999132525;1300.07821542072;0.0749396031079035;in-air;107;29.5085658754373;12540.5555641603;0.722867474882396;2;4.02250540368073;45.251130496889;45.0719897666371;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5395921647614;9.61850371515121;38.1084849999998;False;1263.21604172306;0.0582867533745224;35.1084849999998;False;0;145000;207000;145000;9,61915527063294;53,5394737843417;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
667;667;2019-01-01T19:11:07.0000000+01:00;0.986026453505848;-14.6309773353103;-5.47769858234143;Cessna2;9.59535049019182;713.950952606774;0.0430022333067642;in-air;107;19.9882000644217;-3518.02795602565;-0.211895590855884;2;-7.15327875296891;45.7809674439052;45.2186641021408;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5457949397071;9.58436030076446;26.3152674999999;False;1306.40363251295;0.0602794960013312;10.3152675000002;False;0;145000;207000;145000;9,5850140723383;53,5456761740449;be963075-8aed-4326-a2f1-c748863002ea
667;667;2019-01-01T19:11:07.0000000+01:00;0.767149214853697;-7.8341413394784;-2.02250540368073;Cessna1;5.09992115440004;683.623240811173;0.0404672789577242;in-air;107;25.6969299396396;1412.21437700513;0.0835964457184983;2;-3.81163593579767;45.9973393912245;45.8391389814908;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5394737843417;9.61915527063294;38.1045349999998;False;1289.46105259937;0.0594977390062219;35.1045349999998;False;0;145000;207000;145000;9,61981791405073;53,5393533889938;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
668;668;2019-01-01T19:11:08.0000000+01:00;-1.79439132779833;14.9310928361305;9.15327875296891;Cessna2;-8.98930262672753;1940.6340812524;0.112232793748253;in-air;107;27.7660141475833;17971.767324186;1.03936217284469;2;7.77781408316156;44.1153245243954;43.4242727743424;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5456761740449;9.5850140723383;26.3113174999999;False;1266.49533595813;0.0584380651121895;10.3113175000002;False;0;145000;207000;145000;9,58564189890548;53,5455621213734;be963075-8aed-4326-a2f1-c748863002ea
668;668;2019-01-01T19:11:08.0000000+01:00;-0.776378438793725;8.31704160678575;5.81163593579767;Cessna1;-4.75334819622796;1360.99534518544;0.0779717475476612;in-air;107;30.2023356106277;13153.7433816953;0.753581091876933;2;4.50540567098808;45.2874272617537;45.0627605426971;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5393533889938;9.61981791405073;38.1005849999998;False;1257.11672078373;0.058005321217551;35.1005849999998;False;0;145000;207000;145000;9,62046933244219;53,5392350328148;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
669;669;2019-01-01T19:11:09.0000000+01:00;1.06013676410345;-15.0372250507672;-5.77781408316156;Cessna2;10.1546915202611;702.821431708105;0.043773582461904;in-air;107;20.5066031799777;-3814.25327935302;-0.23756180862124;2;-7.25941096760561;45.0728492507493;44.4844095384459;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5455621213734;9.58564189890548;26.3073674999999;False;1338.69242136406;0.0617693509512091;10.3073675000002;False;0;145000;207000;145000;9,58628505111635;53,5454452842405;be963075-8aed-4326-a2f1-c748863002ea
669;669;2019-01-01T19:11:09.0000000+01:00;0.805104939280002;-8.79410913363916;-2.50540567098808;Cessna1;5.70949742948959;678.838059828315;0.0401196315580587;in-air;107;25.9136321479767;715.701335541952;0.0422982675644552;2;-4.28870346265108;46.0679287711451;45.8678654819771;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5392350328148;9.62046933244219;38.0966349999998;False;1287.88777383584;0.0594251454764927;35.0966349999998;False;0;145000;207000;145000;9,62113238738532;53,5391145620163;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
670;670;2019-01-01T19:11:10.0000000+01:00;-1.68000931937933;14.383673436375;9.25941096760561;Cessna2;-9.26839924873745;1902.30181672916;0.113499892176054;in-air;107;27.6308656487471;17572.2359183352;1.04843872012513;2;7.12426246876944;43.3932229021761;42.8044002190666;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5454452842405;9.58628505111635;26.3034174999999;False;1297.18863106356;0.0598543014985015;10.3034175000002;False;0;145000;207000;145000;9,58690391223644;53,5453328596706;be963075-8aed-4326-a2f1-c748863002ea
670;670;2019-01-01T19:11:10.0000000+01:00;-0.924610818126407;9.35352452382009;6.28870346265108;Cessna1;-5.34169743792058;1439.11343460245;0.0821946793538886;in-air;107;30.9784532091457;13908.4863291282;0.794380447456831;2;5.06482106116901;45.2277409579718;44.9432546638507;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5391145620163;9.62113238738532;38.0926849999998;False;1254.05703288113;0.0578641424577098;35.0926849999998;False;0;145000;207000;145000;9,62178207456313;53,5389965197212;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
671;671;2019-01-01T19:11:11.0000000+01:00;1.1205321340142;-13.6658572345046;-5.12426246876944;Cessna2;9.44955297526972;655.662333491985;0.0422068044256072;in-air;107;21.089270883012;-2822.14540953198;-0.181669333857192;2;-6.54159476573512;44.4093700056848;43.9249323530808;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5453328596706;9.58690391223644;26.2994674999999;False;1369.99182646492;0.0632135541956478;10.2994675000002;False;0;145000;207000;145000;9,58753897215094;53,5452174920113;be963075-8aed-4326-a2f1-c748863002ea
671;671;2019-01-01T19:11:11.0000000+01:00;0.852826481144165;-9.90933461215439;-3.06482106116901;Cessna1;6.42974522929788;675.065699372096;0.0400020548483073;in-air;107;26.1339396581603;-93.5520534903399;-0.00554357061597588;2;-4.84451355098538;46.0516053985595;45.7960811449948;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5389965197212;9.62178207456313;38.0887349999998;False;1290.47486925781;0.0595445180840565;35.0887349999998;False;0;145000;207000;145000;9,62244408808227;53,5388762374653;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
672;672;2019-01-01T19:11:12.0000000+01:00;-1.30353980618175;12.3095478499017;8.54159476573512;Cessna2;-8.47061322028451;1710.7659188452;0.105144707385517;in-air;107;26.8572239671786;16059.8854240727;0.987050265005805;2;5.76795308416662;43.0099103163214;42.621392546899;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5452174920113;9.58753897215094;26.2955174999999;False;1325.94705650992;0.0611812599886305;10.2955175000002;False;0;145000;207000;145000;9,58815518405773;53,5451055481128;be963075-8aed-4326-a2f1-c748863002ea
672;672;2019-01-01T19:11:12.0000000+01:00;-1.08721951816995;10.4820551086522;6.84451355098538;Cessna1;-6.03854523539031;1529.08622715907;0.0873953807222331;in-air;107;31.7714812158271;14730.2869344331;0.841913956137278;2;5.63754155766684;45.0628914161197;44.7088616268249;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5388762374653;9.62244408808227;38.0847849999998;False;1254.76456743783;0.057896789202881;35.0847849999998;False;0;145000;207000;145000;9,62309038331079;53,5387588108065;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
673;673;2019-01-01T19:11:13.0000000+01:00;1.11208738208056;-11.1544950465602;-3.76795308416662;Cessna2;7.70701618135431;614.852860038868;0.0402884143546458;in-air;107;21.470682004785;-1002.30329716077;-0.0656762181158079;2;-5.38654196239355;44.0639546683123;43.7334799289796;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5451055481128;9.58815518405773;26.2915674999999;False;1386.60646287587;0.0639801793673573;10.2915675000002;False;0;145000;207000;145000;9,5887874725944;53,5449906833054;be963075-8aed-4326-a2f1-c748863002ea
673;673;2019-01-01T19:11:13.0000000+01:00;0.904370901498543;-11.039086409418;-3.63754155766684;Cessna1;7.1867534730776;673.449274754562;0.0401987762496369;in-air;107;26.369936364076;-913.427335048622;-0.0545232765679401;2;-5.40154485175115;45.9319460557506;45.6132325283234;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5387588108065;9.62309038331079;38.0808349999998;False;1297.62025216841;0.0598742171677606;35.0808349999998;False;0;145000;207000;145000;9,62374974993405;53,5386390088052;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
